Time,X(CH1),X(CH2),
Second,Volt,Volt,
7.6435547e+01,3.68000e+00,8.24000e+00,
7.6464844e+01,3.68000e+00,8.24000e+00,
7.6494141e+01,3.68000e+00,8.24000e+00,
7.6523438e+01,3.68000e+00,8.24000e+00,
7.6552734e+01,3.68000e+00,8.24000e+00,
7.6582031e+01,3.68000e+00,8.24000e+00,
7.6611328e+01,3.64000e+00,8.24000e+00,
7.6640625e+01,3.68000e+00,8.24000e+00,
7.6669922e+01,3.68000e+00,8.24000e+00,
7.6699219e+01,3.68000e+00,8.24000e+00,
7.6728516e+01,3.68000e+00,8.24000e+00,
7.6757813e+01,3.68000e+00,8.24000e+00,
7.6787109e+01,3.68000e+00,8.24000e+00,
7.6816406e+01,3.68000e+00,8.24000e+00,
7.6845703e+01,3.68000e+00,8.24000e+00,
7.6875000e+01,3.68000e+00,8.24000e+00,
7.6904297e+01,3.68000e+00,8.24000e+00,
7.6933594e+01,3.68000e+00,8.24000e+00,
7.6962891e+01,3.68000e+00,8.24000e+00,
7.6992188e+01,3.72000e+00,8.24000e+00,
7.7021484e+01,3.68000e+00,8.24000e+00,
7.7050781e+01,3.68000e+00,8.24000e+00,
7.7080078e+01,3.68000e+00,8.24000e+00,
7.7109375e+01,3.68000e+00,8.24000e+00,
7.7138672e+01,3.68000e+00,8.24000e+00,
7.7167969e+01,3.68000e+00,8.24000e+00,
7.7197266e+01,3.68000e+00,8.24000e+00,
7.7226563e+01,3.68000e+00,8.24000e+00,
7.7255859e+01,3.68000e+00,8.24000e+00,
7.7285156e+01,3.68000e+00,8.24000e+00,
7.7314453e+01,3.68000e+00,8.24000e+00,
7.7343750e+01,3.72000e+00,8.24000e+00,
7.7373047e+01,3.72000e+00,8.24000e+00,
7.7402344e+01,3.68000e+00,8.24000e+00,
7.7431641e+01,3.68000e+00,8.24000e+00,
7.7460938e+01,3.68000e+00,8.24000e+00,
7.7490234e+01,3.68000e+00,8.24000e+00,
7.7519531e+01,3.68000e+00,8.24000e+00,
7.7548828e+01,3.68000e+00,8.24000e+00,
7.7578125e+01,3.68000e+00,8.24000e+00,
7.7607422e+01,3.68000e+00,8.24000e+00,
7.7636719e+01,3.68000e+00,8.24000e+00,
7.7666016e+01,3.72000e+00,8.24000e+00,
7.7695313e+01,3.72000e+00,8.24000e+00,
7.7724609e+01,3.72000e+00,8.24000e+00,
7.7753906e+01,3.72000e+00,8.24000e+00,
7.7783203e+01,3.72000e+00,8.24000e+00,
7.7812500e+01,3.68000e+00,8.24000e+00,
7.7841797e+01,3.72000e+00,8.24000e+00,
7.7871094e+01,3.72000e+00,8.24000e+00,
7.7900391e+01,3.68000e+00,8.24000e+00,
7.7929688e+01,3.76000e+00,8.24000e+00,
7.7958984e+01,3.76000e+00,8.24000e+00,
7.7988281e+01,3.72000e+00,8.24000e+00,
7.8017578e+01,3.68000e+00,8.24000e+00,
7.8046875e+01,3.72000e+00,8.24000e+00,
7.8076172e+01,3.72000e+00,8.24000e+00,
7.8105469e+01,3.76000e+00,8.24000e+00,
7.8134766e+01,3.76000e+00,8.24000e+00,
7.8164063e+01,3.68000e+00,8.24000e+00,
7.8193359e+01,3.76000e+00,8.24000e+00,
7.8222656e+01,3.68000e+00,8.24000e+00,
7.8251953e+01,3.76000e+00,8.24000e+00,
7.8281250e+01,3.76000e+00,8.24000e+00,
7.8310547e+01,3.72000e+00,8.24000e+00,
7.8339844e+01,3.72000e+00,8.24000e+00,
7.8369141e+01,3.84000e+00,8.24000e+00,
7.8398438e+01,3.76000e+00,8.24000e+00,
7.8427734e+01,3.76000e+00,8.24000e+00,
7.8457031e+01,3.76000e+00,8.24000e+00,
7.8486328e+01,3.76000e+00,8.24000e+00,
7.8515625e+01,3.76000e+00,8.24000e+00,
7.8544922e+01,3.76000e+00,8.24000e+00,
7.8574219e+01,3.76000e+00,8.24000e+00,
7.8603516e+01,3.72000e+00,8.24000e+00,
7.8632813e+01,3.76000e+00,8.24000e+00,
7.8662109e+01,3.76000e+00,8.24000e+00,
7.8691406e+01,3.76000e+00,8.24000e+00,
7.8720703e+01,3.76000e+00,8.24000e+00,
7.8750000e+01,3.72000e+00,8.24000e+00,
7.8779297e+01,3.76000e+00,8.24000e+00,
7.8808594e+01,3.72000e+00,8.24000e+00,
7.8837891e+01,3.76000e+00,8.24000e+00,
7.8867188e+01,3.72000e+00,8.24000e+00,
7.8896484e+01,3.68000e+00,8.24000e+00,
7.8925781e+01,3.76000e+00,8.24000e+00,
7.8955078e+01,3.76000e+00,8.24000e+00,
7.8984375e+01,3.76000e+00,8.24000e+00,
7.9013672e+01,3.76000e+00,8.24000e+00,
7.9042969e+01,3.76000e+00,8.24000e+00,
7.9072266e+01,3.76000e+00,8.24000e+00,
7.9101563e+01,3.76000e+00,8.24000e+00,
7.9130859e+01,3.76000e+00,8.24000e+00,
7.9160156e+01,3.76000e+00,8.24000e+00,
7.9189453e+01,3.76000e+00,8.24000e+00,
7.9218750e+01,3.76000e+00,8.24000e+00,
7.9248047e+01,3.76000e+00,8.24000e+00,
7.9277344e+01,3.76000e+00,8.24000e+00,
7.9306641e+01,3.76000e+00,8.24000e+00,
7.9335938e+01,3.76000e+00,8.24000e+00,
7.9365234e+01,3.76000e+00,8.24000e+00,
7.9394531e+01,3.76000e+00,8.24000e+00,
7.9423828e+01,3.76000e+00,8.24000e+00,
7.9453125e+01,3.76000e+00,8.24000e+00,
7.9482422e+01,3.76000e+00,8.24000e+00,
7.9511719e+01,3.76000e+00,8.24000e+00,
7.9541016e+01,3.84000e+00,8.24000e+00,
7.9570313e+01,3.76000e+00,8.24000e+00,
7.9599609e+01,3.76000e+00,8.24000e+00,
7.9628906e+01,3.76000e+00,8.24000e+00,
7.9658203e+01,3.76000e+00,8.24000e+00,
7.9687500e+01,3.76000e+00,8.24000e+00,
7.9716797e+01,3.76000e+00,8.24000e+00,
7.9746094e+01,3.76000e+00,8.24000e+00,
7.9775391e+01,3.84000e+00,8.24000e+00,
7.9804688e+01,3.76000e+00,8.24000e+00,
7.9833984e+01,3.76000e+00,8.24000e+00,
7.9863281e+01,3.76000e+00,8.24000e+00,
7.9892578e+01,3.76000e+00,8.24000e+00,
7.9921875e+01,3.76000e+00,8.24000e+00,
7.9951172e+01,3.76000e+00,8.24000e+00,
7.9980469e+01,3.76000e+00,8.24000e+00,
8.0009766e+01,3.76000e+00,8.24000e+00,
8.0039063e+01,3.76000e+00,8.24000e+00,
8.0068359e+01,3.76000e+00,8.24000e+00,
8.0097656e+01,3.76000e+00,8.24000e+00,
8.0126953e+01,3.76000e+00,8.24000e+00,
8.0156250e+01,3.76000e+00,8.24000e+00,
8.0185547e+01,3.76000e+00,8.24000e+00,
8.0214844e+01,3.76000e+00,8.24000e+00,
8.0244141e+01,3.76000e+00,8.24000e+00,
8.0273438e+01,3.76000e+00,8.24000e+00,
8.0302734e+01,3.76000e+00,8.24000e+00,
8.0332031e+01,3.84000e+00,8.24000e+00,
8.0361328e+01,3.76000e+00,8.24000e+00,
8.0390625e+01,3.76000e+00,8.24000e+00,
8.0419922e+01,3.76000e+00,8.24000e+00,
8.0449219e+01,3.76000e+00,8.24000e+00,
8.0478516e+01,3.76000e+00,8.24000e+00,
8.0507813e+01,3.84000e+00,8.24000e+00,
8.0537109e+01,3.76000e+00,8.24000e+00,
8.0566406e+01,3.76000e+00,8.24000e+00,
8.0595703e+01,3.76000e+00,8.24000e+00,
8.0625000e+01,3.76000e+00,8.24000e+00,
8.0654297e+01,3.76000e+00,8.24000e+00,
8.0683594e+01,3.76000e+00,8.24000e+00,
8.0712891e+01,3.76000e+00,8.24000e+00,
8.0742188e+01,3.76000e+00,8.24000e+00,
8.0771484e+01,3.76000e+00,8.24000e+00,
8.0800781e+01,3.76000e+00,8.24000e+00,
8.0830078e+01,3.84000e+00,8.24000e+00,
8.0859375e+01,3.76000e+00,8.24000e+00,
8.0888672e+01,3.76000e+00,8.24000e+00,
8.0917969e+01,3.76000e+00,8.24000e+00,
8.0947266e+01,3.76000e+00,8.24000e+00,
8.0976563e+01,3.84000e+00,8.24000e+00,
8.1005859e+01,3.76000e+00,8.24000e+00,
8.1035156e+01,3.76000e+00,8.24000e+00,
8.1064453e+01,3.84000e+00,8.24000e+00,
8.1093750e+01,3.76000e+00,8.24000e+00,
8.1123047e+01,3.76000e+00,8.24000e+00,
8.1152344e+01,3.76000e+00,8.24000e+00,
8.1181641e+01,3.76000e+00,8.24000e+00,
8.1210938e+01,3.76000e+00,8.24000e+00,
8.1240234e+01,3.76000e+00,8.24000e+00,
8.1269531e+01,3.76000e+00,8.24000e+00,
8.1298828e+01,3.84000e+00,8.24000e+00,
8.1328125e+01,3.76000e+00,8.24000e+00,
8.1357422e+01,3.84000e+00,8.24000e+00,
8.1386719e+01,3.84000e+00,8.24000e+00,
8.1416016e+01,3.76000e+00,8.24000e+00,
8.1445313e+01,3.84000e+00,8.24000e+00,
8.1474609e+01,3.76000e+00,8.24000e+00,
8.1503906e+01,3.84000e+00,8.24000e+00,
8.1533203e+01,3.84000e+00,8.24000e+00,
8.1562500e+01,3.84000e+00,8.24000e+00,
8.1591797e+01,3.76000e+00,8.24000e+00,
8.1621094e+01,3.76000e+00,8.24000e+00,
8.1650391e+01,3.84000e+00,8.24000e+00,
8.1679688e+01,3.84000e+00,8.24000e+00,
8.1708984e+01,3.76000e+00,8.24000e+00,
8.1738281e+01,3.84000e+00,8.24000e+00,
8.1767578e+01,3.84000e+00,8.24000e+00,
8.1796875e+01,3.84000e+00,8.24000e+00,
8.1826172e+01,3.84000e+00,8.24000e+00,
8.1855469e+01,3.84000e+00,8.24000e+00,
8.1884766e+01,3.84000e+00,8.24000e+00,
8.1914063e+01,3.88000e+00,8.24000e+00,
8.1943359e+01,3.84000e+00,8.24000e+00,
8.1972656e+01,3.84000e+00,8.24000e+00,
8.2001953e+01,3.88000e+00,8.24000e+00,
8.2031250e+01,3.88000e+00,8.24000e+00,
8.2060547e+01,3.84000e+00,8.24000e+00,
8.2089844e+01,3.84000e+00,8.24000e+00,
8.2119141e+01,3.84000e+00,8.24000e+00,
8.2148438e+01,3.84000e+00,8.24000e+00,
8.2177734e+01,3.84000e+00,8.24000e+00,
8.2207031e+01,3.84000e+00,8.24000e+00,
8.2236328e+01,3.88000e+00,8.24000e+00,
8.2265625e+01,3.88000e+00,8.24000e+00,
8.2294922e+01,3.84000e+00,8.24000e+00,
8.2324219e+01,3.84000e+00,8.24000e+00,
8.2353516e+01,3.84000e+00,8.24000e+00,
8.2382813e+01,3.88000e+00,8.24000e+00,
8.2412109e+01,3.88000e+00,8.24000e+00,
8.2441406e+01,3.84000e+00,8.24000e+00,
8.2470703e+01,3.84000e+00,8.24000e+00,
8.2500000e+01,3.88000e+00,8.24000e+00,
8.2529297e+01,3.88000e+00,8.24000e+00,
8.2558594e+01,3.84000e+00,8.24000e+00,
8.2587891e+01,3.84000e+00,8.24000e+00,
8.2617188e+01,3.88000e+00,8.24000e+00,
8.2646484e+01,3.88000e+00,8.24000e+00,
8.2675781e+01,3.88000e+00,8.24000e+00,
8.2705078e+01,3.88000e+00,8.24000e+00,
8.2734375e+01,3.88000e+00,8.24000e+00,
8.2763672e+01,3.84000e+00,8.24000e+00,
8.2792969e+01,3.88000e+00,8.24000e+00,
8.2822266e+01,3.88000e+00,8.24000e+00,
8.2851563e+01,3.88000e+00,8.24000e+00,
8.2880859e+01,3.88000e+00,8.24000e+00,
8.2910156e+01,3.88000e+00,8.24000e+00,
8.2939453e+01,3.88000e+00,8.24000e+00,
8.2968750e+01,3.88000e+00,8.24000e+00,
8.2998047e+01,3.88000e+00,8.24000e+00,
8.3027344e+01,3.88000e+00,8.24000e+00,
8.3056641e+01,3.88000e+00,8.24000e+00,
8.3085938e+01,3.88000e+00,8.24000e+00,
8.3115234e+01,3.88000e+00,8.24000e+00,
8.3144531e+01,3.88000e+00,8.24000e+00,
8.3173828e+01,3.88000e+00,8.24000e+00,
8.3203125e+01,3.88000e+00,8.24000e+00,
8.3232422e+01,3.88000e+00,8.24000e+00,
8.3261719e+01,3.88000e+00,8.24000e+00,
8.3291016e+01,3.88000e+00,8.24000e+00,
8.3320313e+01,3.88000e+00,8.24000e+00,
8.3349609e+01,3.88000e+00,8.24000e+00,
8.3378906e+01,3.88000e+00,8.24000e+00,
8.3408203e+01,3.88000e+00,8.24000e+00,
8.3437500e+01,3.88000e+00,8.24000e+00,
8.3466797e+01,3.88000e+00,8.24000e+00,
8.3496094e+01,3.88000e+00,8.24000e+00,
8.3525391e+01,3.88000e+00,8.24000e+00,
8.3554688e+01,3.88000e+00,8.24000e+00,
8.3583984e+01,3.88000e+00,8.24000e+00,
8.3613281e+01,3.88000e+00,8.24000e+00,
8.3642578e+01,3.88000e+00,8.24000e+00,
8.3671875e+01,3.88000e+00,8.24000e+00,
8.3701172e+01,3.88000e+00,8.24000e+00,
8.3730469e+01,3.88000e+00,8.24000e+00,
8.3759766e+01,3.88000e+00,8.24000e+00,
8.3789063e+01,3.88000e+00,8.24000e+00,
8.3818359e+01,3.88000e+00,8.24000e+00,
8.3847656e+01,3.88000e+00,8.24000e+00,
8.3876953e+01,3.88000e+00,8.24000e+00,
8.3906250e+01,3.88000e+00,8.24000e+00,
8.3935547e+01,3.88000e+00,8.24000e+00,
8.3964844e+01,3.88000e+00,8.24000e+00,
8.3994141e+01,3.88000e+00,8.24000e+00,
8.4023438e+01,3.88000e+00,8.24000e+00,
8.4052734e+01,3.88000e+00,8.24000e+00,
8.4082031e+01,3.88000e+00,8.24000e+00,
8.4111328e+01,3.88000e+00,8.24000e+00,
8.4140625e+01,3.88000e+00,8.24000e+00,
8.4169922e+01,3.88000e+00,8.24000e+00,
8.4199219e+01,3.88000e+00,8.24000e+00,
8.4228516e+01,3.88000e+00,8.24000e+00,
8.4257813e+01,3.88000e+00,8.24000e+00,
8.4287109e+01,3.88000e+00,8.24000e+00,
8.4316406e+01,3.88000e+00,8.24000e+00,
8.4345703e+01,3.88000e+00,8.24000e+00,
8.4375000e+01,3.92000e+00,8.24000e+00,
8.4404297e+01,3.88000e+00,8.24000e+00,
8.4433594e+01,3.88000e+00,8.24000e+00,
8.4462891e+01,3.88000e+00,8.24000e+00,
8.4492188e+01,3.88000e+00,8.24000e+00,
8.4521484e+01,3.88000e+00,8.24000e+00,
8.4550781e+01,3.92000e+00,8.24000e+00,
8.4580078e+01,3.92000e+00,8.24000e+00,
8.4609375e+01,3.96000e+00,8.24000e+00,
8.4638672e+01,3.88000e+00,8.24000e+00,
8.4667969e+01,3.88000e+00,8.24000e+00,
8.4697266e+01,3.92000e+00,8.24000e+00,
8.4726563e+01,3.88000e+00,8.24000e+00,
8.4755859e+01,3.88000e+00,8.24000e+00,
8.4785156e+01,3.88000e+00,8.24000e+00,
8.4814453e+01,3.92000e+00,8.24000e+00,
8.4843750e+01,3.88000e+00,8.24000e+00,
8.4873047e+01,3.88000e+00,8.24000e+00,
8.4902344e+01,3.88000e+00,8.24000e+00,
8.4931641e+01,3.92000e+00,8.24000e+00,
8.4960938e+01,3.92000e+00,8.24000e+00,
8.4990234e+01,3.88000e+00,8.24000e+00,
8.5019531e+01,3.96000e+00,8.24000e+00,
8.5048828e+01,3.92000e+00,8.24000e+00,
8.5078125e+01,3.92000e+00,8.24000e+00,
8.5107422e+01,3.92000e+00,8.24000e+00,
8.5136719e+01,3.92000e+00,8.24000e+00,
8.5166016e+01,3.92000e+00,8.24000e+00,
8.5195313e+01,3.96000e+00,8.24000e+00,
8.5224609e+01,3.96000e+00,8.24000e+00,
8.5253906e+01,3.96000e+00,8.24000e+00,
8.5283203e+01,3.96000e+00,8.24000e+00,
8.5312500e+01,3.96000e+00,8.24000e+00,
8.5341797e+01,3.92000e+00,8.24000e+00,
8.5371094e+01,3.96000e+00,8.24000e+00,
8.5400391e+01,3.96000e+00,8.24000e+00,
8.5429688e+01,3.88000e+00,8.24000e+00,
8.5458984e+01,3.96000e+00,8.24000e+00,
8.5488281e+01,3.96000e+00,8.24000e+00,
8.5517578e+01,3.96000e+00,8.24000e+00,
8.5546875e+01,3.92000e+00,8.24000e+00,
8.5576172e+01,3.96000e+00,8.24000e+00,
8.5605469e+01,3.92000e+00,8.24000e+00,
8.5634766e+01,3.96000e+00,8.24000e+00,
8.5664063e+01,3.92000e+00,8.24000e+00,
8.5693359e+01,3.96000e+00,8.24000e+00,
8.5722656e+01,3.92000e+00,8.24000e+00,
8.5751953e+01,3.96000e+00,8.24000e+00,
8.5781250e+01,3.96000e+00,8.24000e+00,
8.5810547e+01,3.92000e+00,8.24000e+00,
8.5839844e+01,3.96000e+00,8.24000e+00,
8.5869141e+01,3.96000e+00,8.24000e+00,
8.5898438e+01,3.96000e+00,8.24000e+00,
8.5927734e+01,3.96000e+00,8.24000e+00,
8.5957031e+01,3.96000e+00,8.24000e+00,
8.5986328e+01,3.96000e+00,8.24000e+00,
8.6015625e+01,3.92000e+00,8.24000e+00,
8.6044922e+01,3.96000e+00,8.24000e+00,
8.6074219e+01,3.96000e+00,8.24000e+00,
8.6103516e+01,3.96000e+00,8.24000e+00,
8.6132813e+01,3.96000e+00,8.24000e+00,
8.6162109e+01,3.92000e+00,8.24000e+00,
8.6191406e+01,3.96000e+00,8.24000e+00,
8.6220703e+01,3.96000e+00,8.24000e+00,
8.6250000e+01,3.96000e+00,8.24000e+00,
8.6279297e+01,3.96000e+00,8.24000e+00,
8.6308594e+01,3.96000e+00,8.24000e+00,
8.6337891e+01,3.96000e+00,8.24000e+00,
8.6367188e+01,3.96000e+00,8.24000e+00,
8.6396484e+01,3.96000e+00,8.24000e+00,
8.6425781e+01,3.96000e+00,8.24000e+00,
8.6455078e+01,3.96000e+00,8.24000e+00,
8.6484375e+01,3.96000e+00,8.24000e+00,
8.6513672e+01,3.96000e+00,8.24000e+00,
8.6542969e+01,3.96000e+00,8.24000e+00,
8.6572266e+01,3.96000e+00,8.24000e+00,
8.6601563e+01,3.96000e+00,8.24000e+00,
8.6630859e+01,3.96000e+00,8.24000e+00,
8.6660156e+01,3.96000e+00,8.24000e+00,
8.6689453e+01,3.96000e+00,8.24000e+00,
8.6718750e+01,3.96000e+00,8.24000e+00,
8.6748047e+01,3.96000e+00,8.24000e+00,
8.6777344e+01,3.96000e+00,8.24000e+00,
8.6806641e+01,3.96000e+00,8.24000e+00,
8.6835938e+01,3.96000e+00,8.24000e+00,
8.6865234e+01,3.96000e+00,8.24000e+00,
8.6894531e+01,3.96000e+00,8.24000e+00,
8.6923828e+01,3.96000e+00,8.24000e+00,
8.6953125e+01,3.96000e+00,8.24000e+00,
8.6982422e+01,3.96000e+00,8.24000e+00,
8.7011719e+01,3.96000e+00,8.24000e+00,
8.7041016e+01,3.96000e+00,8.24000e+00,
8.7070313e+01,3.96000e+00,8.24000e+00,
8.7099609e+01,3.96000e+00,8.24000e+00,
8.7128906e+01,3.96000e+00,8.24000e+00,
8.7158203e+01,3.96000e+00,8.24000e+00,
8.7187500e+01,3.96000e+00,8.24000e+00,
8.7216797e+01,3.96000e+00,8.24000e+00,
8.7246094e+01,3.96000e+00,8.24000e+00,
8.7275391e+01,3.96000e+00,8.24000e+00,
8.7304688e+01,3.96000e+00,8.24000e+00,
8.7333984e+01,3.96000e+00,8.24000e+00,
8.7363281e+01,3.96000e+00,8.24000e+00,
8.7392578e+01,3.96000e+00,8.24000e+00,
8.7421875e+01,3.96000e+00,8.24000e+00,
8.7451172e+01,3.96000e+00,8.24000e+00,
8.7480469e+01,3.96000e+00,8.24000e+00,
8.7509766e+01,3.96000e+00,8.24000e+00,
8.7539063e+01,3.96000e+00,8.24000e+00,
8.7568359e+01,3.96000e+00,8.24000e+00,
8.7597656e+01,4.00000e+00,8.24000e+00,
8.7626953e+01,3.96000e+00,8.24000e+00,
8.7656250e+01,3.96000e+00,8.24000e+00,
8.7685547e+01,3.96000e+00,8.24000e+00,
8.7714844e+01,3.96000e+00,8.24000e+00,
8.7744141e+01,3.96000e+00,8.24000e+00,
8.7773438e+01,3.96000e+00,8.24000e+00,
8.7802734e+01,3.96000e+00,8.24000e+00,
8.7832031e+01,3.96000e+00,8.24000e+00,
8.7861328e+01,3.96000e+00,8.24000e+00,
8.7890625e+01,3.96000e+00,8.24000e+00,
8.7919922e+01,3.96000e+00,8.24000e+00,
8.7949219e+01,3.96000e+00,8.24000e+00,
8.7978516e+01,3.96000e+00,8.24000e+00,
8.8007813e+01,3.96000e+00,8.24000e+00,
8.8037109e+01,3.96000e+00,8.24000e+00,
8.8066406e+01,3.96000e+00,8.24000e+00,
8.8095703e+01,4.00000e+00,8.24000e+00,
8.8125000e+01,3.96000e+00,8.24000e+00,
8.8154297e+01,4.00000e+00,8.24000e+00,
8.8183594e+01,4.00000e+00,8.24000e+00,
8.8212891e+01,3.96000e+00,8.24000e+00,
8.8242188e+01,4.00000e+00,8.24000e+00,
8.8271484e+01,4.00000e+00,8.24000e+00,
8.8300781e+01,3.96000e+00,8.24000e+00,
8.8330078e+01,3.96000e+00,8.24000e+00,
8.8359375e+01,4.00000e+00,8.24000e+00,
8.8388672e+01,3.96000e+00,8.24000e+00,
8.8417969e+01,3.96000e+00,8.24000e+00,
8.8447266e+01,4.00000e+00,8.24000e+00,
8.8476563e+01,3.96000e+00,8.24000e+00,
8.8505859e+01,4.00000e+00,8.24000e+00,
8.8535156e+01,4.00000e+00,8.24000e+00,
8.8564453e+01,3.96000e+00,8.24000e+00,
8.8593750e+01,4.00000e+00,8.24000e+00,
8.8623047e+01,3.96000e+00,8.24000e+00,
8.8652344e+01,3.96000e+00,8.24000e+00,
8.8681641e+01,4.00000e+00,8.24000e+00,
8.8710938e+01,3.96000e+00,8.24000e+00,
8.8740234e+01,4.00000e+00,8.24000e+00,
8.8769531e+01,3.96000e+00,8.24000e+00,
8.8798828e+01,4.00000e+00,8.24000e+00,
8.8828125e+01,4.00000e+00,8.24000e+00,
8.8857422e+01,4.00000e+00,8.24000e+00,
8.8886719e+01,4.00000e+00,8.24000e+00,
8.8916016e+01,4.00000e+00,8.24000e+00,
8.8945313e+01,4.00000e+00,8.24000e+00,
8.8974609e+01,4.00000e+00,8.24000e+00,
8.9003906e+01,4.00000e+00,8.24000e+00,
8.9033203e+01,4.00000e+00,8.24000e+00,
8.9062500e+01,4.04000e+00,8.24000e+00,
8.9091797e+01,4.00000e+00,8.24000e+00,
8.9121094e+01,4.00000e+00,8.24000e+00,
8.9150391e+01,4.00000e+00,8.24000e+00,
8.9179688e+01,4.00000e+00,8.24000e+00,
8.9208984e+01,4.00000e+00,8.24000e+00,
8.9238281e+01,4.00000e+00,8.24000e+00,
8.9267578e+01,4.00000e+00,8.24000e+00,
8.9296875e+01,3.96000e+00,8.24000e+00,
8.9326172e+01,4.04000e+00,8.24000e+00,
8.9355469e+01,4.00000e+00,8.24000e+00,
8.9384766e+01,4.00000e+00,8.24000e+00,
8.9414063e+01,4.04000e+00,8.24000e+00,
8.9443359e+01,4.00000e+00,8.24000e+00,
8.9472656e+01,4.00000e+00,8.24000e+00,
8.9501953e+01,4.00000e+00,8.24000e+00,
8.9531250e+01,4.04000e+00,8.24000e+00,
8.9560547e+01,4.00000e+00,8.24000e+00,
8.9589844e+01,4.00000e+00,8.24000e+00,
8.9619141e+01,4.04000e+00,8.24000e+00,
8.9648438e+01,4.00000e+00,8.24000e+00,
8.9677734e+01,4.00000e+00,8.24000e+00,
8.9707031e+01,4.00000e+00,8.24000e+00,
8.9736328e+01,4.04000e+00,8.24000e+00,
8.9765625e+01,4.04000e+00,8.24000e+00,
8.9794922e+01,4.00000e+00,8.24000e+00,
8.9824219e+01,4.04000e+00,8.24000e+00,
8.9853516e+01,4.04000e+00,8.24000e+00,
8.9882813e+01,4.00000e+00,8.24000e+00,
8.9912109e+01,4.00000e+00,8.24000e+00,
8.9941406e+01,4.04000e+00,8.24000e+00,
8.9970703e+01,4.04000e+00,8.24000e+00,
9.0000000e+01,4.00000e+00,8.24000e+00,
9.0029297e+01,4.04000e+00,8.24000e+00,
9.0058594e+01,4.04000e+00,8.24000e+00,
9.0087891e+01,4.00000e+00,8.24000e+00,
9.0117188e+01,4.00000e+00,8.24000e+00,
9.0146484e+01,4.04000e+00,8.24000e+00,
9.0175781e+01,4.04000e+00,8.24000e+00,
9.0205078e+01,4.00000e+00,8.24000e+00,
9.0234375e+01,4.04000e+00,8.24000e+00,
9.0263672e+01,4.04000e+00,8.24000e+00,
9.0292969e+01,4.04000e+00,8.24000e+00,
9.0322266e+01,4.04000e+00,8.24000e+00,
9.0351563e+01,4.04000e+00,8.24000e+00,
9.0380859e+01,4.04000e+00,8.24000e+00,
9.0410156e+01,4.04000e+00,8.24000e+00,
9.0439453e+01,4.04000e+00,8.24000e+00,
9.0468750e+01,4.04000e+00,8.24000e+00,
9.0498047e+01,4.04000e+00,8.24000e+00,
9.0527344e+01,4.04000e+00,8.24000e+00,
9.0556641e+01,4.04000e+00,8.24000e+00,
9.0585938e+01,4.04000e+00,8.24000e+00,
9.0615234e+01,4.04000e+00,8.24000e+00,
9.0644531e+01,4.04000e+00,8.24000e+00,
9.0673828e+01,4.04000e+00,8.24000e+00,
9.0703125e+01,4.04000e+00,8.24000e+00,
9.0732422e+01,4.00000e+00,8.24000e+00,
9.0761719e+01,4.04000e+00,8.24000e+00,
9.0791016e+01,4.04000e+00,8.24000e+00,
9.0820313e+01,4.04000e+00,8.24000e+00,
9.0849609e+01,4.04000e+00,8.24000e+00,
9.0878906e+01,4.04000e+00,8.24000e+00,
9.0908203e+01,4.04000e+00,8.24000e+00,
9.0937500e+01,4.04000e+00,8.24000e+00,
9.0966797e+01,4.04000e+00,8.24000e+00,
9.0996094e+01,4.04000e+00,8.24000e+00,
9.1025391e+01,4.04000e+00,8.24000e+00,
9.1054688e+01,4.04000e+00,8.24000e+00,
9.1083984e+01,4.04000e+00,8.24000e+00,
9.1113281e+01,4.04000e+00,8.24000e+00,
9.1142578e+01,4.04000e+00,8.24000e+00,
9.1171875e+01,4.04000e+00,8.24000e+00,
9.1201172e+01,4.04000e+00,8.24000e+00,
9.1230469e+01,4.04000e+00,8.24000e+00,
9.1259766e+01,4.04000e+00,8.24000e+00,
9.1289063e+01,4.04000e+00,8.24000e+00,
9.1318359e+01,4.04000e+00,8.24000e+00,
9.1347656e+01,4.04000e+00,8.24000e+00,
9.1376953e+01,4.04000e+00,8.24000e+00,
9.1406250e+01,4.08000e+00,8.24000e+00,
9.1435547e+01,4.08000e+00,8.24000e+00,
9.1464844e+01,4.04000e+00,8.24000e+00,
9.1494141e+01,4.04000e+00,8.24000e+00,
9.1523438e+01,4.04000e+00,8.24000e+00,
9.1552734e+01,4.08000e+00,8.24000e+00,
9.1582031e+01,4.08000e+00,8.24000e+00,
9.1611328e+01,4.04000e+00,8.24000e+00,
9.1640625e+01,4.04000e+00,8.24000e+00,
9.1669922e+01,4.08000e+00,8.24000e+00,
9.1699219e+01,4.08000e+00,8.24000e+00,
9.1728516e+01,4.04000e+00,8.24000e+00,
9.1757813e+01,4.08000e+00,8.24000e+00,
9.1787109e+01,4.08000e+00,8.24000e+00,
9.1816406e+01,4.08000e+00,8.24000e+00,
9.1845703e+01,4.08000e+00,8.24000e+00,
9.1875000e+01,4.08000e+00,8.24000e+00,
9.1904297e+01,4.04000e+00,8.24000e+00,
9.1933594e+01,4.04000e+00,8.24000e+00,
9.1962891e+01,4.08000e+00,8.24000e+00,
9.1992188e+01,4.08000e+00,8.24000e+00,
9.2021484e+01,4.08000e+00,8.24000e+00,
9.2050781e+01,4.08000e+00,8.24000e+00,
9.2080078e+01,4.08000e+00,8.24000e+00,
9.2109375e+01,4.08000e+00,8.24000e+00,
9.2138672e+01,4.08000e+00,8.24000e+00,
